2022-11-09T16:32:40Z,BRK.B,0.27
2022-11-09T16:32:40Z,VT,0.08
2022-11-14T15:30:06Z,BRK.B,0.93
2022-11-14T15:30:06Z,VT,0.02
2022-11-14T15:30:40Z,BRK.B,0.93
2022-11-14T15:30:40Z,VT,0.02
2022-11-14T15:31:14Z,BRK.B,0.93
2022-11-14T15:31:14Z,VT,0.02
2022-11-14T15:31:48Z,BRK.B,0.93
2022-11-14T15:31:48Z,VT,0.02
2022-11-14T15:32:22Z,BRK.B,0.93
2022-11-14T15:32:22Z,VT,0.02
2022-11-14T15:32:56Z,BRK.B,0.93
2022-11-14T15:32:56Z,VT,0.02
2022-11-14T15:33:30Z,BRK.B,0.93
2022-11-14T15:33:30Z,VT,0.02
2022-11-14T15:34:05Z,BRK.B,0.93
2022-11-14T15:34:05Z,VT,0.02
2022-11-14T15:34:39Z,BRK.B,0.93
2022-11-14T15:34:39Z,VT,0.02
2022-11-14T15:35:14Z,BRK.B,0.93
2022-11-14T15:35:14Z,VT,0.02
2022-11-14T15:35:47Z,BRK.B,0.93
2022-11-14T15:35:47Z,VT,0.02
2022-11-14T15:36:21Z,BRK.B,0.93
2022-11-14T15:36:21Z,VT,0.02
2022-11-14T15:36:55Z,BRK.B,0.93
2022-11-14T15:36:55Z,VT,0.02
2022-11-14T15:37:28Z,BRK.B,0.93
2022-11-14T15:37:28Z,VT,0.02
2022-11-14T15:38:02Z,BRK.B,0.93
2022-11-14T15:38:02Z,VT,0.02
2022-11-14T15:38:36Z,BRK.B,0.93
2022-11-14T15:38:36Z,VT,0.02
2022-11-14T15:39:09Z,BRK.B,0.93
2022-11-14T15:39:09Z,VT,0.02
2022-11-14T15:39:43Z,BRK.B,0.93
2022-11-14T15:39:43Z,VT,0.02
2022-11-14T15:40:17Z,BRK.B,0.93
2022-11-14T15:40:17Z,VT,0.02
2022-11-14T15:40:50Z,BRK.B,0.93
2022-11-14T15:40:50Z,VT,0.02
2022-11-14T15:41:24Z,BRK.B,0.93
2022-11-14T15:41:24Z,VT,0.02
2022-11-14T15:41:58Z,BRK.B,0.93
2022-11-14T15:41:58Z,VT,0.02
2022-11-14T15:42:31Z,BRK.B,0.93
2022-11-14T15:42:31Z,VT,0.02
2022-11-14T15:43:05Z,BRK.B,0.93
2022-11-14T15:43:05Z,VT,0.02
2022-11-14T15:43:39Z,BRK.B,0.93
2022-11-14T15:43:39Z,VT,0.02
2022-11-14T15:44:14Z,BRK.B,0.93
2022-11-14T15:44:14Z,VT,0.02
2022-11-14T15:44:48Z,BRK.B,0.93
2022-11-14T15:44:48Z,VT,0.02
2022-11-14T15:45:23Z,BRK.B,0.93
2022-11-14T15:45:23Z,VT,0.02
2022-11-14T15:45:56Z,BRK.B,0.93
2022-11-14T15:45:56Z,VT,0.02
2022-11-14T15:46:31Z,BRK.B,0.93
2022-11-14T15:46:31Z,VT,0.02
2022-11-14T15:47:05Z,BRK.B,0.93
2022-11-14T15:47:05Z,VT,0.02
2022-11-14T15:47:39Z,BRK.B,0.93
2022-11-14T15:47:39Z,VT,0.02
2022-11-14T15:48:12Z,BRK.B,0.93
2022-11-14T15:48:12Z,VT,0.02
2022-11-14T15:48:46Z,BRK.B,0.93
2022-11-14T15:48:46Z,VT,0.02
2022-11-14T15:48:55Z,BRK.B,0.07
2022-11-14T15:48:55Z,VT,0.02
2022-11-17T15:28:26Z,BRK.B,0.33
2022-11-17T15:28:26Z,VT,0.29
2022-11-21T15:28:35Z,BRK.B,0.67
2022-11-21T15:28:35Z,VT,0.59
2022-11-25T15:28:00Z,BRK.B,20.66
2022-11-25T15:28:00Z,VT,0
2022-11-25T15:28:36Z,BRK.B,20.66
2022-11-25T15:28:36Z,VT,0
2022-11-25T15:29:12Z,BRK.B,20.66
2022-11-25T15:29:12Z,VT,0
2022-11-25T15:29:48Z,BRK.B,20.66
2022-11-25T15:29:48Z,VT,0
2022-11-25T15:30:24Z,BRK.B,20.66
2022-11-25T15:30:24Z,VT,0
2022-11-25T15:30:59Z,BRK.B,20.66
2022-11-25T15:30:59Z,VT,0
2022-11-25T15:31:35Z,BRK.B,20.66
2022-11-25T15:31:35Z,VT,0
2022-11-25T15:32:11Z,BRK.B,20.66
2022-11-25T15:32:11Z,VT,0
2022-11-25T15:32:46Z,BRK.B,20.66
2022-11-25T15:32:46Z,VT,0
2022-11-25T15:33:23Z,BRK.B,20.66
2022-11-25T15:33:23Z,VT,0
2022-11-25T15:33:58Z,BRK.B,20.66
2022-11-25T15:33:58Z,VT,0
2022-11-25T15:34:34Z,BRK.B,20.66
2022-11-25T15:34:34Z,VT,0
2022-11-25T15:35:09Z,BRK.B,20.66
2022-11-25T15:35:09Z,VT,0
2022-11-25T15:35:45Z,BRK.B,20.66
2022-11-25T15:35:45Z,VT,0
2022-11-25T15:36:21Z,BRK.B,20.66
2022-11-25T15:36:21Z,VT,0
2022-11-25T15:36:57Z,BRK.B,20.66
2022-11-25T15:36:57Z,VT,0
2022-11-25T15:37:32Z,BRK.B,20.66
2022-11-25T15:37:32Z,VT,0
2022-11-25T15:38:08Z,BRK.B,20.66
2022-11-25T15:38:08Z,VT,0
2022-11-25T15:38:44Z,BRK.B,20.66
2022-11-25T15:38:44Z,VT,0
2022-11-25T15:39:20Z,BRK.B,20.66
2022-11-25T15:39:20Z,VT,0
2022-11-25T15:39:56Z,BRK.B,20.66
2022-11-25T15:39:56Z,VT,0
2022-11-25T15:40:33Z,BRK.B,20.66
2022-11-25T15:40:33Z,VT,0
2022-11-25T15:41:08Z,BRK.B,20.66
2022-11-25T15:41:08Z,VT,0
2022-11-25T15:41:44Z,BRK.B,20.66
2022-11-25T15:41:44Z,VT,0
2022-11-25T15:42:21Z,BRK.B,20.66
2022-11-25T15:42:21Z,VT,0
2022-11-25T15:42:57Z,BRK.B,20.66
2022-11-25T15:42:57Z,VT,0
2022-11-25T15:43:33Z,BRK.B,20.66
2022-11-25T15:43:33Z,VT,0
2022-11-25T15:44:08Z,BRK.B,20.66
2022-11-25T15:44:08Z,VT,0
2022-11-25T15:44:44Z,BRK.B,20.66
2022-11-25T15:44:44Z,VT,0
2022-11-25T15:45:20Z,BRK.B,20.66
2022-11-25T15:45:20Z,VT,0
2022-11-25T15:45:56Z,BRK.B,20.66
2022-11-25T15:45:56Z,VT,0
2022-11-25T15:46:31Z,BRK.B,20.66
2022-11-25T15:46:31Z,VT,0
2022-11-25T15:47:07Z,BRK.B,20.66
2022-11-25T15:47:07Z,VT,0
2022-11-25T15:47:42Z,BRK.B,20.66
2022-11-25T15:47:42Z,VT,0
2022-11-25T15:48:18Z,BRK.B,20.66
2022-11-25T15:48:18Z,VT,0
2022-11-25T15:48:53Z,BRK.B,20.66
2022-11-25T15:48:53Z,VT,0
2022-11-25T15:49:28Z,BRK.B,20.66
2022-11-25T15:49:28Z,VT,0
2022-11-25T15:50:04Z,BRK.B,20.66
2022-11-25T15:50:04Z,VT,0
2022-11-25T15:50:39Z,BRK.B,20.66
2022-11-25T15:50:39Z,VT,0
2022-11-25T15:51:16Z,BRK.B,20.66
2022-11-25T15:51:16Z,VT,0
2022-11-25T15:51:52Z,BRK.B,20.66
2022-11-25T15:51:52Z,VT,0
2022-11-25T15:52:27Z,BRK.B,20.66
2022-11-25T15:52:27Z,VT,0
2022-11-25T15:53:04Z,BRK.B,20.66
2022-11-25T15:53:04Z,VT,0
2022-11-25T15:53:40Z,BRK.B,20.66
2022-11-25T15:53:40Z,VT,0
2022-11-25T15:54:16Z,BRK.B,20.66
2022-11-25T15:54:16Z,VT,0
2022-11-25T15:54:51Z,BRK.B,20.66
2022-11-25T15:54:51Z,VT,0
2022-11-25T15:55:27Z,BRK.B,20.66
2022-11-25T15:55:27Z,VT,0
2022-11-25T15:56:04Z,BRK.B,20.66
2022-11-25T15:56:04Z,VT,0
2022-11-25T15:56:41Z,BRK.B,20.66
2022-11-25T15:56:41Z,VT,0
2022-11-25T15:57:17Z,BRK.B,20.66
2022-11-25T15:57:17Z,VT,0
2022-11-25T15:57:52Z,BRK.B,20.66
2022-11-25T15:57:52Z,VT,0
2022-11-25T15:58:28Z,BRK.B,20.66
2022-11-25T15:58:28Z,VT,0
2022-11-25T15:59:03Z,BRK.B,20.66
2022-11-25T15:59:03Z,VT,0
2022-11-25T15:59:39Z,BRK.B,20.66
2022-11-25T15:59:39Z,VT,0
2022-11-25T16:00:14Z,BRK.B,20.66
2022-11-25T16:00:14Z,VT,0
2022-11-25T16:00:49Z,BRK.B,20.66
2022-11-25T16:00:49Z,VT,0
2022-11-25T16:01:25Z,BRK.B,20.66
2022-11-25T16:01:25Z,VT,0
2022-11-25T16:02:00Z,BRK.B,20.66
2022-11-25T16:02:00Z,VT,0
2022-11-25T16:02:36Z,BRK.B,20.66
2022-11-25T16:02:36Z,VT,0
2022-11-25T16:03:12Z,BRK.B,20.66
2022-11-25T16:03:12Z,VT,0
2022-11-25T16:03:47Z,BRK.B,20.66
2022-11-25T16:03:47Z,VT,0
2022-11-25T16:04:22Z,BRK.B,20.66
2022-11-25T16:04:22Z,VT,0
2022-11-25T16:04:58Z,BRK.B,20.66
2022-11-25T16:04:58Z,VT,0
2022-11-25T16:05:34Z,BRK.B,20.66
2022-11-25T16:05:34Z,VT,0
2022-11-25T16:06:10Z,BRK.B,20.66
2022-11-25T16:06:10Z,VT,0
2022-11-25T16:06:45Z,BRK.B,20.66
2022-11-25T16:06:45Z,VT,0
2022-11-25T16:07:21Z,BRK.B,20.66
2022-11-25T16:07:21Z,VT,0
2022-11-25T16:07:57Z,BRK.B,20.66
2022-11-25T16:07:57Z,VT,0
2022-11-25T16:08:32Z,BRK.B,20.66
2022-11-25T16:08:32Z,VT,0
2022-11-25T16:09:08Z,BRK.B,20.66
2022-11-25T16:09:08Z,VT,0
2022-11-25T16:09:44Z,BRK.B,20.66
2022-11-25T16:09:44Z,VT,0
2022-11-25T16:10:19Z,BRK.B,20.66
2022-11-25T16:10:19Z,VT,0
2022-11-25T16:10:55Z,BRK.B,20.66
2022-11-25T16:10:55Z,VT,0
2022-11-25T16:11:30Z,BRK.B,20.66
2022-11-25T16:11:30Z,VT,0
2022-11-25T16:12:05Z,BRK.B,20.66
2022-11-25T16:12:05Z,VT,0
2022-11-25T16:12:41Z,BRK.B,20.66
2022-11-25T16:12:41Z,VT,0
2022-11-25T16:13:17Z,BRK.B,20.66
2022-11-25T16:13:17Z,VT,0
2022-11-25T16:13:52Z,BRK.B,20.66
2022-11-25T16:13:52Z,VT,0
2022-11-25T16:14:28Z,BRK.B,20.66
2022-11-25T16:14:28Z,VT,0
2022-11-25T16:15:03Z,BRK.B,20.66
2022-11-25T16:15:03Z,VT,0
2022-11-25T16:15:39Z,BRK.B,20.66
2022-11-25T16:15:39Z,VT,0
2022-11-25T16:16:14Z,BRK.B,20.66
2022-11-25T16:16:14Z,VT,0
2022-11-25T16:16:50Z,BRK.B,20.66
2022-11-25T16:16:50Z,VT,0
2022-11-25T16:17:28Z,BRK.B,20.66
2022-11-25T16:17:28Z,VT,0
2022-11-25T16:18:03Z,BRK.B,20.66
2022-11-25T16:18:03Z,VT,0
2022-11-25T16:18:39Z,BRK.B,20.66
2022-11-25T16:18:39Z,VT,0
2022-11-25T16:19:15Z,BRK.B,20.66
2022-11-25T16:19:15Z,VT,0
2022-11-25T16:19:51Z,BRK.B,20.66
2022-11-25T16:19:51Z,VT,0
2022-11-25T16:20:26Z,BRK.B,20.66
2022-11-25T16:20:26Z,VT,0
2022-11-25T16:21:02Z,BRK.B,20.66
2022-11-25T16:21:02Z,VT,0
2022-11-25T16:21:37Z,BRK.B,20.66
2022-11-25T16:21:37Z,VT,0
2022-11-25T16:22:13Z,BRK.B,20.66
2022-11-25T16:22:13Z,VT,0
2022-11-25T16:22:48Z,BRK.B,20.66
2022-11-25T16:22:48Z,VT,0
2022-11-25T16:23:24Z,BRK.B,20.66
2022-11-25T16:23:24Z,VT,0
2022-11-25T16:23:59Z,BRK.B,20.66
2022-11-25T16:23:59Z,VT,0
2022-11-25T16:24:35Z,BRK.B,20.66
2022-11-25T16:24:35Z,VT,0
2022-11-25T16:25:11Z,BRK.B,20.66
2022-11-25T16:25:11Z,VT,0
2022-11-25T16:25:46Z,BRK.B,20.66
2022-11-25T16:25:46Z,VT,0
2022-11-25T16:26:22Z,BRK.B,20.66
2022-11-25T16:26:22Z,VT,0
2022-11-25T16:26:58Z,BRK.B,20.66
2022-11-25T16:26:58Z,VT,0
2022-11-25T16:27:33Z,BRK.B,20.66
2022-11-25T16:27:33Z,VT,0
2022-11-25T16:28:09Z,BRK.B,20.66
2022-11-25T16:28:09Z,VT,0
2022-11-25T16:28:45Z,BRK.B,20.66
2022-11-25T16:28:45Z,VT,0
2022-11-25T16:29:23Z,BRK.B,20.66
2022-11-25T16:29:23Z,VT,0
2022-11-25T16:29:58Z,BRK.B,20.66
2022-11-25T16:29:58Z,VT,0
2022-11-25T16:30:34Z,BRK.B,20.66
2022-11-25T16:30:34Z,VT,0
2022-11-25T16:31:09Z,BRK.B,20.66
2022-11-25T16:31:09Z,VT,0
2022-11-25T16:31:45Z,BRK.B,20.66
2022-11-25T16:31:45Z,VT,0
2022-11-25T16:32:22Z,BRK.B,20.66
2022-11-25T16:32:22Z,VT,0
2022-11-25T16:32:58Z,BRK.B,20.66
2022-11-25T16:32:58Z,VT,0
2022-11-25T16:33:33Z,BRK.B,20.66
2022-11-25T16:33:33Z,VT,0
2022-11-25T16:34:08Z,BRK.B,20.66
2022-11-25T16:34:08Z,VT,0
2022-11-25T16:34:44Z,BRK.B,20.66
2022-11-25T16:34:44Z,VT,0
2022-11-25T16:35:19Z,BRK.B,20.66
2022-11-25T16:35:19Z,VT,0
2022-11-25T16:35:54Z,BRK.B,20.66
2022-11-25T16:35:54Z,VT,0
2022-11-25T16:36:30Z,BRK.B,20.66
2022-11-25T16:36:30Z,VT,0
2022-11-25T16:37:05Z,BRK.B,20.66
2022-11-25T16:37:05Z,VT,0
2022-11-25T16:37:41Z,BRK.B,20.66
2022-11-25T16:37:41Z,VT,0
2022-11-25T16:38:16Z,BRK.B,20.66
2022-11-25T16:38:16Z,VT,0
2022-11-25T16:38:52Z,BRK.B,20.66
2022-11-25T16:38:52Z,VT,0
2022-11-25T16:39:27Z,BRK.B,20.66
2022-11-25T16:39:27Z,VT,0
2022-11-25T16:40:05Z,BRK.B,20.66
2022-11-25T16:40:05Z,VT,0
2022-11-25T16:40:41Z,BRK.B,20.66
2022-11-25T16:40:41Z,VT,0
2022-11-25T16:41:16Z,BRK.B,20.66
2022-11-25T16:41:16Z,VT,0
2022-11-25T16:41:52Z,BRK.B,20.66
2022-11-25T16:41:52Z,VT,0
2022-11-25T16:42:28Z,BRK.B,20.66
2022-11-25T16:42:28Z,VT,0
2022-11-25T16:43:03Z,BRK.B,20.66
2022-11-25T16:43:03Z,VT,0
2022-11-25T16:43:39Z,BRK.B,20.66
2022-11-25T16:43:39Z,VT,0
2022-11-25T16:44:14Z,BRK.B,20.66
2022-11-25T16:44:14Z,VT,0
2022-11-25T16:44:50Z,BRK.B,20.66
2022-11-25T16:44:50Z,VT,0
2022-11-25T16:45:26Z,BRK.B,20.66
2022-11-25T16:45:26Z,VT,0
2022-11-25T16:46:01Z,BRK.B,20.66
2022-11-25T16:46:01Z,VT,0
2022-11-25T16:46:37Z,BRK.B,20.66
2022-11-25T16:46:37Z,VT,0
2022-11-25T16:47:13Z,BRK.B,20.66
2022-11-25T16:47:13Z,VT,0
2022-11-25T16:47:48Z,BRK.B,20.66
2022-11-25T16:47:48Z,VT,0
2022-11-25T16:48:23Z,BRK.B,20.66
2022-11-25T16:48:23Z,VT,0
2022-11-25T16:48:59Z,BRK.B,20.66
2022-11-25T16:48:59Z,VT,0
2022-11-25T16:49:34Z,BRK.B,20.66
2022-11-25T16:49:34Z,VT,0
2022-11-25T16:50:11Z,BRK.B,20.66
2022-11-25T16:50:11Z,VT,0
2022-11-25T16:50:47Z,BRK.B,20.66
2022-11-25T16:50:47Z,VT,0
2022-11-25T16:51:22Z,BRK.B,20.66
2022-11-25T16:51:22Z,VT,0
2022-11-25T16:51:58Z,BRK.B,20.66
2022-11-25T16:51:58Z,VT,0
2022-11-25T16:52:34Z,BRK.B,20.66
2022-11-25T16:52:34Z,VT,0
2022-11-25T16:53:10Z,BRK.B,20.66
2022-11-25T16:53:10Z,VT,0
2022-11-25T16:53:46Z,BRK.B,20.66
2022-11-25T16:53:46Z,VT,0
2022-11-25T16:54:22Z,BRK.B,20.66
2022-11-25T16:54:22Z,VT,0
2022-11-25T16:54:57Z,BRK.B,20.66
2022-11-25T16:54:57Z,VT,0
2022-11-25T16:55:33Z,BRK.B,20.66
2022-11-25T16:55:33Z,VT,0
2022-11-25T16:56:09Z,BRK.B,20.66
2022-11-25T16:56:09Z,VT,0
2022-11-25T16:56:47Z,BRK.B,20.66
2022-11-25T16:56:47Z,VT,0
2022-11-25T16:57:22Z,BRK.B,20.66
2022-11-25T16:57:22Z,VT,0
2022-11-25T16:57:57Z,BRK.B,20.66
2022-11-25T16:57:57Z,VT,0
2022-11-25T16:58:33Z,BRK.B,20.66
2022-11-25T16:58:33Z,VT,0
2022-11-25T16:59:08Z,BRK.B,20.66
2022-11-25T16:59:08Z,VT,0
2022-11-25T16:59:44Z,BRK.B,20.66
2022-11-25T16:59:44Z,VT,0
2022-11-25T17:00:19Z,BRK.B,20.66
2022-11-25T17:00:19Z,VT,0
2022-11-25T17:00:55Z,BRK.B,20.66
2022-11-25T17:00:55Z,VT,0
2022-11-25T17:01:30Z,BRK.B,20.66
2022-11-25T17:01:30Z,VT,0
2022-11-25T17:02:05Z,BRK.B,20.66
2022-11-25T17:02:05Z,VT,0
2022-11-25T17:02:41Z,BRK.B,20.66
2022-11-25T17:02:41Z,VT,0
2022-11-25T17:03:17Z,BRK.B,20.66
2022-11-25T17:03:17Z,VT,0
2022-11-25T17:03:53Z,BRK.B,20.66
2022-11-25T17:03:53Z,VT,0
2022-11-25T17:04:29Z,BRK.B,20.66
2022-11-25T17:04:29Z,VT,0
2022-11-25T17:05:04Z,BRK.B,20.66
2022-11-25T17:05:04Z,VT,0
2022-11-25T17:05:40Z,BRK.B,20.66
2022-11-25T17:05:40Z,VT,0
2022-11-25T17:06:17Z,BRK.B,20.66
2022-11-25T17:06:17Z,VT,0
2022-11-25T17:06:52Z,BRK.B,20.66
2022-11-25T17:06:52Z,VT,0
2022-11-25T17:07:28Z,BRK.B,20.66
2022-11-25T17:07:28Z,VT,0
2022-11-25T17:08:04Z,BRK.B,20.66
2022-11-25T17:08:04Z,VT,0
2022-11-25T17:08:41Z,BRK.B,20.66
2022-11-25T17:08:41Z,VT,0
2022-11-25T17:09:17Z,BRK.B,20.66
2022-11-25T17:09:17Z,VT,0
2022-11-25T17:09:52Z,BRK.B,20.66
2022-11-25T17:09:52Z,VT,0
2022-11-25T17:10:28Z,BRK.B,20.66
2022-11-25T17:10:28Z,VT,0
2022-11-25T17:11:03Z,BRK.B,20.66
2022-11-25T17:11:03Z,VT,0
2022-11-25T17:11:38Z,BRK.B,20.66
2022-11-25T17:11:38Z,VT,0
2022-11-25T17:12:14Z,BRK.B,20.66
2022-11-25T17:12:14Z,VT,0
2022-11-25T17:12:49Z,BRK.B,20.66
2022-11-25T17:12:49Z,VT,0
2022-11-25T17:13:25Z,BRK.B,20.66
2022-11-25T17:13:25Z,VT,0
2022-11-25T17:14:00Z,BRK.B,20.66
2022-11-25T17:14:00Z,VT,0
2022-11-25T17:14:36Z,BRK.B,20.66
2022-11-25T17:14:36Z,VT,0
2022-11-25T17:15:13Z,BRK.B,20.66
2022-11-25T17:15:13Z,VT,0
2022-11-25T17:15:48Z,BRK.B,20.66
2022-11-25T17:15:48Z,VT,0
2022-11-25T17:16:24Z,BRK.B,20.66
2022-11-25T17:16:24Z,VT,0
2022-11-25T17:16:59Z,BRK.B,20.66
2022-11-25T17:16:59Z,VT,0
2022-11-25T17:17:37Z,BRK.B,20.66
2022-11-25T17:17:37Z,VT,0
2022-11-25T17:18:13Z,BRK.B,20.66
2022-11-25T17:18:13Z,VT,0
2022-11-25T17:18:48Z,BRK.B,20.66
2022-11-25T17:18:48Z,VT,0
2022-11-25T17:19:23Z,BRK.B,20.66
2022-11-25T17:19:23Z,VT,0
2022-11-25T17:19:51Z,BRK.B,0
2022-11-25T17:19:51Z,VT,0.02
2022-11-28T15:26:08Z,BRK.B,0.2
2022-11-28T15:26:08Z,VT,0.1
2022-11-30T15:27:52Z,BRK.B,0.41
2022-11-30T15:27:52Z,VT,0.42
2022-12-05T15:27:11Z,BRK.B,0.8
2022-12-05T15:27:11Z,VT,0.94
2022-12-08T15:26:45Z,BRK.B,1.13
2022-12-08T15:26:45Z,VT,0.96
2022-12-12T15:27:14Z,BRK.B,1.13
2022-12-12T15:27:14Z,VT,0.98
2022-12-15T15:26:52Z,BRK.B,1.33
2022-12-15T15:26:52Z,VT,1.29
2022-12-19T15:27:54Z,BRK.B,1.26
2022-12-19T15:27:54Z,VT,0.02
2022-12-19T15:28:29Z,BRK.B,1.26
2022-12-19T15:28:29Z,VT,0.02
2022-12-19T15:29:03Z,BRK.B,1.26
2022-12-19T15:29:03Z,VT,0.02
2022-12-19T15:29:38Z,BRK.B,1.26
2022-12-19T15:29:38Z,VT,0.02
2022-12-19T15:30:12Z,BRK.B,1.26
2022-12-19T15:30:12Z,VT,0.02
2022-12-19T15:30:46Z,BRK.B,1.26
2022-12-19T15:30:46Z,VT,0.02
2022-12-19T15:31:21Z,BRK.B,1.26
2022-12-19T15:31:21Z,VT,0.02
2022-12-19T15:31:56Z,BRK.B,1.26
2022-12-19T15:31:56Z,VT,0.02
2022-12-19T15:32:30Z,BRK.B,1.26
2022-12-19T15:32:30Z,VT,0.02
2022-12-19T15:32:48Z,BRK.B,0
2022-12-19T15:32:48Z,VT,0.02
2022-12-22T15:26:39Z,BRK.B,1.21
2022-12-22T15:26:39Z,VT,1.12
2022-12-26T15:26:02Z,BRK.B,1.35
2022-12-26T15:26:02Z,VT,1.31
2022-12-29T15:26:04Z,BRK.B,1.42
2022-12-29T15:26:04Z,VT,1.5
2023-01-02T15:26:04Z,BRK.B,1.83
2023-01-02T15:26:04Z,VT,1.74
2023-01-04T15:28:25Z,BRK.B,1.96
2023-01-04T15:28:25Z,VT,1.87
2023-01-16T15:39:23Z,BRK.B,0.67
2023-01-16T15:39:23Z,VT,0.17
2023-01-16T15:40:03Z,BRK.B,0.67
2023-01-16T15:40:03Z,VT,0.17
2023-01-18T06:56:28Z,BRK.B,0.2
2023-01-18T06:56:28Z,VT,0.23
2023-02-21T17:53:00Z,BRK.B,0
2023-02-21T17:53:00Z,VT,0.02
2023-02-24T15:25:47Z,BRK.B,0.2
2023-02-24T15:25:47Z,VT,0.04
2023-02-27T15:26:23Z,BRK.B,0.59
2023-02-27T15:26:23Z,VT,0.8
2023-03-02T15:26:31Z,BRK.B,0.53
2023-03-02T15:26:31Z,VT,0.72
2023-03-06T15:26:45Z,BRK.B,0.92
2023-03-06T15:26:45Z,VT,0.91
2023-03-09T15:27:12Z,BRK.B,1.46
2023-03-09T15:27:12Z,VT,1.49
2023-03-13T15:26:06Z,BRK.B,1.6
2023-03-13T15:26:06Z,VT,0.02
2023-03-13T15:26:40Z,BRK.B,1.6
2023-03-13T15:26:40Z,VT,0.02
2023-03-13T15:27:05Z,BRK.B,0
2023-03-13T15:27:05Z,VT,0.02
2023-03-16T15:26:33Z,BRK.B,0.79
2023-03-16T15:26:33Z,VT,0.6
2023-03-20T15:27:24Z,BRK.B,1.76
2023-03-20T15:27:24Z,VT,0
2023-03-20T15:28:00Z,BRK.B,1.76
2023-03-20T15:28:00Z,VT,0
2023-03-20T15:28:36Z,BRK.B,1.76
2023-03-20T15:28:36Z,VT,0
2023-03-20T15:29:12Z,BRK.B,1.76
2023-03-20T15:29:12Z,VT,0
2023-03-20T15:29:48Z,BRK.B,1.76
2023-03-20T15:29:48Z,VT,0
2023-03-20T15:30:24Z,BRK.B,1.76
2023-03-20T15:30:24Z,VT,0
2023-03-20T15:31:01Z,BRK.B,1.76
2023-03-20T15:31:01Z,VT,0
2023-03-20T15:31:38Z,BRK.B,1.76
2023-03-20T15:31:38Z,VT,0
2023-03-20T15:32:14Z,BRK.B,1.76
2023-03-20T15:32:14Z,VT,0
2023-03-20T15:32:50Z,BRK.B,1.76
2023-03-20T15:32:50Z,VT,0
2023-03-20T15:33:26Z,BRK.B,1.76
2023-03-20T15:33:26Z,VT,0
2023-03-20T15:34:02Z,BRK.B,1.76
2023-03-20T15:34:02Z,VT,0
2023-03-20T15:34:39Z,BRK.B,1.76
2023-03-20T15:34:39Z,VT,0
2023-03-20T15:35:15Z,BRK.B,1.76
2023-03-20T15:35:15Z,VT,0
2023-03-20T15:35:51Z,BRK.B,1.76
2023-03-20T15:35:51Z,VT,0
2023-03-20T15:36:27Z,BRK.B,1.76
2023-03-20T15:36:27Z,VT,0
2023-03-20T15:37:03Z,BRK.B,1.76
2023-03-20T15:37:03Z,VT,0
2023-03-20T15:37:39Z,BRK.B,1.76
